ID;PROVINCE;NAME;LONGITUDE;LATITUDE
1090639;9;Cavia;-3,84423655;42,28254663
1090644;9;Caleruega;-3,4874025;41,82503162
1090657;9;Campillo de Aranda;-3,73155035;41,61074581
1090660;9;Campolara;-3,42773232;42,1191362
1090676;9;Canicosa de la Sierra;-3,04051015;41,93789794
1090682;9;Cantabrana;-3,4676537;42,73364013
1090709;9;Carazo;-3,35668456;41,96756084
1090716;9;Carcedo de Bureba;-3,49895916;42,57698108
1090721;9;Carcedo de Burgos;-3,62292702;42,286212
1090737;9;Cardeñadijo;-3,66675585;42,30172675
1090742;9;Cardeñajimeno;-3,61972293;42,33058451
1090755;9;Cardeñuela Riopico;-3,56022661;42,35968259
1090768;9;Carrias;-3,28418542;42,48163023
1090774;9;Cascajares de Bureba;-3,23747381;42,67783771
1090780;9;Cascajares de la Sierra;-3,39924861;42,06204671
1090793;9;Castellanos de Castro;-4,03541313;42,32893858
1090829;9;Castildelgado;-3,08519519;42,4362431
1090835;9;Castil de Peones;-3,38578729;42,48291012
1090840;9;Castrillo de la Reina;-3,23652912;41,98688435
1090853;9;Castrillo de la Vega;-3,77925901;41,65074019
1090866;9;Castrillo del Val;-3,58497145;42,31342998
1090888;9;Castrillo de Riopisuerga;-4,25335158;42,51574985
1090905;9;Castrillo Mota de Judíos;-4,17277539;42,3075792
1090912;9;Castrojeriz;-4,14333499;42,28986434
1090933;9;Cayuela;-3,8195445;42,27236862
1090948;9;Cebrecos;-3,59626288;41,98487122
1090951;9;Celada del Camino;-3,93401407;42,26383898
1090986;9;Cerezo de Río Tirón;-3,1363812;42,49270686
1091003;9;Cerratón de Juarros;-3,37386887;42,42238418
1091010;9;Ciadoncha;-3,93458074;42,15850774
1091025;9;Cillaperlata;-3,35706163;42,78086636
1091031;9;Cilleruelo de Abajo;-3,79464746;41,88443626
1091046;9;Cilleruelo de Arriba;-3,6616739;41,90482155
1091059;9;Ciruelos de Cervera;-3,52891032;41,906957
1091084;9;Cogollos;-3,69901362;42,20156634
1091097;9;Condado de Treviño;-2,7474592;42,73532879
1091101;9;Contreras;-3,40924202;42,01832873
1091123;9;Coruña del Conde;-3,39200543;41,76543493
1091139;9;Covarrubias;-3,52019;42,059253
1091144;9;Cubillo del Campo;-3,61089134;42,1700959
1091157;9;Cubo de Bureba;-3,20759384;42,64033278
1091176;9;La Cueva de Roa;-3,94194795;41,66637828
1091195;9;Cuevas de San Clemente;-3,56876149;42,12978308
1091209;9;Encío;-3,08738906;42,67046641
1091221;9;Espinosa de Cervera;-3,46880111;41,89650781
1091237;9;Espinosa del Camino;-3,27898856;42,40711808
1091242;9;Espinosa de los Monteros;-3,55285424;43,07635915
1091255;9;Estépar;-3,89751306;42,27628832
1091274;9;Fontioso;-3,73864178;41,94343488
1091280;9;Frandovínez;-3,83792443;42,30961119
1091293;9;Fresneda de la Sierra Tirón;-3,13660397;42,31438647
1091307;9;Fresneña;-3,13469236;42,41413139
1091314;9;Fresnillo de las Dueñas;-3,64448173;41,6474269
1091329;9;Fresno de Río Tirón;-3,17583879;42,45978176
1091335;9;Fresno de Rodilla;-3,48354488;42,4188226
1091340;9;Frías;-3,29339547;42,76078471
1091353;9;Fuentebureba;-3,23447784;42,63379704
1091366;9;Fuentecén;-3,8702272;41,62824824
1091372;9;Fuentelcésped;-3,64080598;41,59151372
1091388;9;Fuentelisendo;-3,90103978;41,62360723
1091391;9;Fuentemolinos;-3,84946328;41,6048227
1091405;9;Fuentenebro;-3,75381657;41,52841317
1091412;9;Fuentespina;-3,68370032;41,63134947
1091433;9;Galbarros;-3,43744973;42,52845679
1091448;9;La Gallega;-3,26387238;41,89896162
1091486;9;Grijalba;-4,11851974;42,4296993
1091499;9;Grisaleña;-3,26436445;42,59152225
1091519;9;Gumiel de Izán;-3,68821336;41,77334477
1091524;9;Gumiel de Mercado;-3,80272078;41,75582525
1091545;9;Hacinas;-3,28755408;41,98598452
1091558;9;Haza;-3,83058986;41,62103757
1091596;9;Hontanas;-4,04454626;42,31241997
1091600;9;Hontangas;-3,79604071;41,58275795
1091622;9;Hontoria de la Cantera;-3,64328803;42,18905768
1091638;9;Hontoria del Pinar;-3,16452427;41,84803122
1091643;9;Hontoria de Valdearados;-3,52024149;41,74316701
1091669;9;Las Hormazas;-3,92907399;42,52550063
1091675;9;Hornillos del Camino;-3,92632608;42,33910182
1091681;9;La Horra;-3,875112;41,740559
1091694;9;Hortigüela;-3,42709204;42,06870161
1091708;9;Hoyales de Roa;-3,86218969;41,65934654
1091720;9;Huérmeces;-3,77197585;42,52261291
1091736;9;Huerta de Arriba;-3,08235288;42,11675037
1091741;9;Huerta de Rey;-3,34818682;41,84064135
1091754;9;Humada;-4,08374434;42,66868434
1091767;9;Hurones;-3,6135402;42,40630439
1091773;9;Ibeas de Juarros;-3,53657685;42,33032757
1091789;9;Ibrillos;-3,08339489;42,45403129
1091792;9;Iglesiarrubia;-3,84655222;41,97440417
1091806;9;Iglesias;-3,98941407;42,2980484
1091813;9;Isar;-3,92908507;42,36159446
1091828;9;Itero del Castillo;-4,2424853;42,28928435
1091834;9;Jaramillo de la Fuente;-3,3133968;42,11590227
1091849;9;Jaramillo Quemado;-3,36039498;42,08424151
1091890;9;Junta de Traslaloma;-3,38925271;43,04123664
1091904;9;Junta de Villalba de Losa;-3,08782904;42,93537884
1091911;9;Jurisdicción de Lara;-3,44439398;42,12312588
1091926;9;Jurisdicción de San Zadornil;-3,15676643;42,84159722
1091947;9;Lerma;-3,75931385;42,02736001
1091950;9;Llano de Bureba;-3,45743948;42,62493871
1091963;9;Madrigal del Monte;-3,67599252;42,14406357
1091979;9;Madrigalejo del Monte;-3,72600171;42,12529574
1091985;9;Mahamud;-3,94188246;42,12035188
1091998;9;Mambrilla de Castrejón;-3,9853538;41,66599709
1092002;9;Mambrillas de Lara;-3,4596205;42,09559599
1092019;9;Mamolar;-3,36192034;41,92661673
1092024;9;Manciles;-3,94507009;42,45580045
1092061;9;Mazuela;-3,91864255;42,20722435
1092083;9;Mecerreyes;-3,57389753;42,09553284
1092096;9;Medina de Pomar;-3,48750314;42,92852281
1092117;9;Melgar de Fernamental;-4,2435593;42,4054474
1092138;9;Merindad de Cuesta-Urria;-3,41859895;42,84189463
1092143;9;Merindad de Montija;-3,473927379;43,06531953
1092156;9;Merindad de Sotoscueva;-3,62680813;43,02825277
1092169;9;Merindad de Valdeporres;-3,740042;43,008014
1092175;9;Merindad de Valdivielso;-3,54271564;42,83101838
1092181;9;Milagros;-3,69779163;41,57532265
1092194;9;Miranda de Ebro;-2,95239566;42,68052075
1092208;9;Miraveche;-3,2008435;42,67317953
1092215;9;Modúbar de la Emparedada;-3,66025784;42,26033596
1092236;9;Monasterio de la Sierra;-3,19374583;42,05086787
1092241;9;Monasterio de Rodilla;-3,46985948;42,45805549
1092254;9;Moncalvillo;-3,19948624;41,95403419
1092267;9;Monterrubio de la Demanda;-3,11265188;42,14959807
1092273;9;Montorio;-3,7763975;42,58472261
1092289;9;Moradillo de Roa;-3,79174817;41,55247862
1092292;9;Nava de Roa;-3,96363481;41,61264384
1092306;9;Navas de Bureba;-3,32720516;42,68234502
1092313;9;Nebreda;-3,6347466;41,96892176
1092328;9;Neila;-2,99647104;42,06026327
1092352;9;Olmedillo de Roa;-3,93363431;41,78357017
1092365;9;Olmillos de Muñó;-3,94007202;42,20232284
1092387;9;Oña;-3,41176884;42,73430475
1092390;9;Oquillas;-3,70604904;41,83080951
1092411;9;Orbaneja Riopico;-3,5852192;42,36115201
1092426;9;Padilla de Abajo;-4,17677638;42,40831322
1092432;9;Padilla de Arriba;-4,19344038;42,43794991
1092447;9;Padrones de Bureba;-3,53246087;42,70499002
1092463;9;Palacios de la Sierra;-3,12711081;41,9638196
1092479;9;Palacios de Riopisuerga;-4,25660509;42,34361599
1092485;9;Palazuelos de la Sierra;-3,45956152;42,21313022
1092498;9;Palazuelos de Muñó;-3,98966907;42,19807877
1092501;9;Pampliega;-3,98797885;42,20619881
1092518;9;Pancorbo;-3,10985574;42,63502775
1092539;9;Pardilla;-3,71056916;41,55255601
1092557;9;Partido de la Sierra en Tobalina;-3,25478667;42,73341015
1092560;9;Pedrosa de Duero;-3,98820434;41,71263687
1092576;9;Pedrosa del Páramo;-3,97283328;42,44228482
1092582;9;Pedrosa del Príncipe;-4,19833669;42,24787588
1092595;9;Pedrosa de Río Úrbel;-3,82136104;42,41028267
1092616;9;Peñaranda de Duero;-3,47913831;41,68853682
1092621;9;Peral de Arlanza;-4,07662217;42,07593729
1092655;9;Piérnigas;-3,41326034;42,59020931
1092668;9;Pineda de la Sierra;-3,29692813;42,216142
1092674;9;Pineda Trasmonte;-3,69633013;41,90976041
1092680;9;Pinilla de los Barruecos;-3,30448269;41,91819947
1092693;9;Pinilla de los Moros;-3,32887626;42,06812396
1092707;9;Pinilla Trasmonte;-3,61953707;41,87372939
1092729;9;Poza de la Sal;-3,50149791;42,66582922
1092735;9;Prádanos de Bureba;-3,34771892;42,50322305
1092740;9;Pradoluengo;-3,20034051;42,32374993
1092753;9;Presencio;-3,90290387;42,18663505
1092766;9;La Puebla de Arganzón;-2,83136041;42,76684107
1092772;9;Puentedura;-3,58217517;42,04190193
1092791;9;Quemada;-3,57638649;41,70065744
1092805;9;Quintanabureba;-3,36631627;42,58676655
1092812;9;Quintana del Pidio;-3,75133622;41,75912561
1092833;9;Quintanaélez;-3,29907153;42,66981392
1092870;9;Quintanaortuño;-3,68529767;42,45522368
1092886;9;Quintanapalla;-3,53486269;42,40882342
1092899;9;Quintanar de la Sierra;-3,04147747;41,9799781
1092925;9;Quintanavides;-3,42684601;42,48208933
1092946;9;Quintanilla de la Mata;-3,76868919;41,98834393
1092959;9;Quintanilla del Coco;-3,51575433;41,97872081
1092978;9;Las Quintanillas;-3,8438073;42,37213282
1092984;9;Quintanilla San García;-3,19468373;42,54805482
1093018;9;Quintanilla Vivar;-3,69059682;42,41502564
1093023;9;Rabanera del Pinar;-3,19658335;41,8927913
1093039;9;Rábanos;-3,2694986;42,3191058
1093044;9;Rabé de las Calzadas;-3,83468866;42,3402193
1093060;9;Rebolledo de la Torre;-4,22692744;42,68930436
1093076;9;Redecilla del Camino;-3,0651364;42,43828238
1093082;9;Redecilla del Campo;-3,11382062;42,46616358
1093095;9;Regumiel de la Sierra;-2,98501625;41,95798975
1093109;9;Reinoso;-3,3841814;42,50883459
1093116;9;Retuerta;-3,50535691;42,03010574
1093121;9;La Revilla y Ahedo;-3,33040762;42,01362858
1093142;9;Revilla del Campo;-3,53617837;42,21167258
1093155;9;Revillarruz;-3,65329276;42,23155588
1093168;9;Revilla Vallejera;-4,1340988;42,14675901
1093174;9;Rezmondo;-4,23813188;42,51560001
1093180;9;Riocavado de la Sierra;-3,19799169;42,1539859
1093214;9;Roa;-3,92785528;41,69719694
1093235;9;Rojas;-3,44242279;42,57760048
1093253;9;Royuela de Río Franco;-3,95802801;41,99782938
1093266;9;Rubena;-3,57433131;42,3883872
1093272;9;Rublacedo de Abajo;-3,50255984;42,55491018
1093288;9;Rucandio;-3,54201734;42,75087345
1093291;9;Salas de Bureba;-3,47375283;42,69218959
1093305;9;Salas de los Infantes;-3,2821369;42,0223136
1093327;9;Saldaña de Burgos;-3,68326341;42,25749963
1093348;9;Salinillas de Bureba;-3,38848274;42,55289487
1093351;9;San Adrián de Juarros;-3,4760699;42,27385533
1093370;9;San Juan del Monte;-3,52130631;41,68440008
1093386;9;San Mamés de Burgos;-3,7950675;42,33752876
1093399;9;San Martín de Rubiales;-3,99313911;41,6426114
1093403;9;San Millán de Lara;-3,34495483;42,1356262
1093431;9;Santa Cecilia;-3,80432263;42,05227254
1093459;9;Santa Cruz de la Salceda;-3,59493126;41,59486606
1093462;9;Santa Cruz del Valle Urbión;-3,22272636;42,3047959
1093478;9;Santa Gadea del Cid;-3,05820148;42,71513476
1093484;9;Santa Inés;-3,70298387;42,04032714
1093500;9;Santa María del Campo;-3,97592713;42,1315507
1093517;9;Santa María del Invierno;-3,43843869;42,44331995
1093522;9;Santa María del Mercadillo;-3,55995827;41,86002804
1093538;9;Santa María Ribarredonda;-3,18000885;42,6425946
1093543;9;Santa Olalla de Bureba;-3,44110716;42,47708212
1093556;9;Santibáñez de Esgueva;-3,75853745;41,83439424
1093569;9;Santibáñez del Val;-3,48107051;41,9732867
1093581;9;Santo Domingo de Silos;-3,41763687;41,96290621
1093608;9;San Vicente del Valle;-3,16184073;42,33686925
1093615;9;Sargentes de la Lora;-3,87403505;42,76908628
1093620;9;Sarracín;-3,69479502;42,2587814
1093636;9;Sasamón;-4,04417354;42,4182425
1093654;9;La Sequera de Haza;-3,8171211;41,56293018
1093667;9;Solarana;-3,65805016;41,97115085
1093689;9;Sordillos;-4,10755126;42,4626766
1093692;9;Sotillo de la Ribera;-3,82494374;41,77696952
1093728;9;Sotragero;-3,71346913;42,40951821
1093734;9;Sotresgudo;-4,17815288;42,57904647
1093749;9;Susinos del Páramo;-3,9267478;42,47103463
1093752;9;Tamarón;-3,99083828;42,27281921
1093771;9;Tardajos;-3,81947349;42,34924493
1093787;9;Tejada;-3,53641705;41,95250649
1093804;9;Terradillos de Esgueva;-3,84390267;41,81889414
1093811;9;Tinieblas de la Sierra;-3,36271552;42,17339842
1093826;9;Tobar;-3,93941037;42,48398998
1093847;9;Tordómar;-3,86705699;42,04461135
1093863;9;Torrecilla del Monte;-3,6942188;42,09532033
1093879;9;Torregalindo;-3,75334124;41,58248587
1093885;9;Torrelara;-3,51642349;42,1660558
1093898;9;Torrepadre;-3,93712288;42,04361135
1093902;9;Torresandino;-3,90963642;41,82944454
1093919;9;Tórtoles de Esgueva;-4,02159586;41,81659797
1093924;9;Tosantos;-3,24316598;42,41422404
1093945;9;Trespaderne;-3,39081209;42,80169381
1093958;9;Tubilla del Agua;-3,80236539;42,70891242
1093961;9;Tubilla del Lago;-3,58669833;41,80111529
1093983;9;Úrbel del Castillo;-3,84480751;42,61936147
1094000;9;Vadocondes;-3,57246886;41,63964519
1094038;9;Valdeande;-3,52879359;41,83274855
1094056;9;Valdezate;-3,93102396;41,6025538
1094069;9;Valdorros;-3,70898718;42,17268518
1094075;9;Valmala;-3,25487988;42,30517953
1094081;9;Vallarta de Bureba;-3,20361904;42,58807039
1094094;9;Valle de Manzanedo;-3,6909109;42,89911255
1094108;9;Valle de Mena;-3,28210215;43,10120829
1094115;9;Valle de Oca;-3,31984862;42,43650656
1094120;9;Valle de Tobalina;-3,27153208;42,79190737
1094136;9;Valle de Valdebezana;-3,78736247;42,97075766
1094141;9;Valle de Valdelaguna;-3,14706703;42,11533459
1094154;9;Valle de Valdelucio;-4,12062831;42,71786101
1094167;9;Valle de Zamanzas;-3,75400319;42,84963647
1094173;9;Vallejera;-4,15290348;42,18259655
1094189;9;Valles de Palenzuela;-4,07858244;42,12027518
1094192;9;Valluércanes;-3,12193195;42,57242529
1094213;9;La Vid y Barrios;-3,458571377;41,62278104
1094228;9;La Vid de Bureba;-3,31159714;42,63145246
1094234;9;Vileña;-3,32216937;42,62159806
1094249;9;Viloria de Rioja;-3,10098382;42,42564837
1094252;9;Vilviestre del Pinar;-3,08467721;41,95147427
1094271;9;Villadiego;-4,00988381;42,51581158
1094287;9;Villaescusa de Roa;-4,01740402;41,7272436
1094290;9;Villaescusa la Sombría;-3,41939997;42,41457182
1094304;9;Villaespasa;-3,40582288;42,09805027
1094311;9;Villafranca Montes de Oca;-3,3092779;42,38835301
1094326;9;Villafruela;-3,91258678;41,91857025
1094332;9;Villagalijo;-3,19252712;42,34853015
1094347;9;Villagonzalo Pedernales;-3,73801704;42,30039039
1094379;9;Villahoz;-3,9140421;42,07712106
1094385;9;Villalba de Duero;-3,74386288;41,6826961
1094398;9;Villalbilla de Burgos;-3,77990271;42,34808874
1094402;9;Villalbilla de Gumiel;-3,62704532;41,80706405
1094419;9;Villaldemiro;-3,98587733;42,246294
1094424;9;Villalmanzo;-3,74384764;42,04772594
1094430;9;Villamayor de los Montes;-3,76508814;42,10590371
1094445;9;Villamayor de Treviño;-4,1196642;42,45985726
1094458;9;Villambistia;-3,26135824;42,40490793
1094461;9;Villamedianilla;-4,14555159;42,16105529
1094477;9;Villamiel de la Sierra;-3,41914554;42,19302046
1094483;9;Villangómez;-3,77295304;42,1808287
1094496;9;Villanueva de Argaño;-3,93301083;42,38070024
1094509;9;Villanueva de Carazo;-3,32451911;41,98369747
1094516;9;Villanueva de Gumiel;-3,62650283;41,73768592
1094542;9;Villanueva de Teba;-3,16416993;42,64982282
1094555;9;Villaquirán de la Puebla;-4,09985042;42,28294929
1094568;9;Villaquirán de los Infantes;-4,00832217;42,22853732
1094580;9;Villariezo;-3,73433605;42,27069377
1094607;9;Villasandino;-4,10777427;42,37171632
1094635;9;Villasur de Herreros;-3,39533969;42,30861008
1094640;9;Villatuelda;-3,88142702;41,81582077
1094666;9;Villaverde del Monte;-3,81295798;42,16073876
1094672;9;Villaverde-Mogina;-4,04901992;42,16152747
1094712;9;Villayerno Morquillas;-3,63900412;42,3959797
1094727;9;Villazopeque;-4,01754495;42,19918617
1094733;9;Villegas;-4,01702972;42,46846846
1094764;9;Villoruebo;-3,43834637;42,16728072
1094786;9;Vizcaínos;-3,26676027;42,10048349
1094803;9;Zael;-3,82319219;42,10978029
1094825;9;Zarzosa de Río Pisuerga;-4,26806898;42,53621081
1094831;9;Zazuar;-3,55528659;41,69561773
1094859;9;Zuñeda;-3,22544673;42,60498766
1099012;9;Quintanilla del Agua y Tordueles;-3,65246977;42,03341912
1099027;9;Valle de Santibáñez;-3,78269696;42,48024014
1099028;9;Villarcayo de Merindad de Castilla la Vieja;-3,57245956;42,93848633
1099048;9;Valle de las Navas;-3,63857251;42,45408836
1099051;9;Valle de Sedano;-3,74995215;42,71683185
1099064;9;Merindad de Río Ubierna;-3,67716199;42,43833193
1099070;9;Alfoz de Quintanadueñas;-3,73605255;42,38482545
1099086;9;Valle de Losa;-3,22450966;42,97706686
1100015;10;Abadía;-5,97785806;40,25953202
1100020;10;Abertura;-5,81393908;39,24314262
1100036;10;Acebo;-6,71717386;40,20164733
1100041;10;Acehúche;-6,63471528;39,80103034
1100054;10;Aceituna;-6,33134449;40,14919147
1100067;10;Ahigal;-6,18738129;40,1871082
1100073;10;Albalá;-6,18502247;39,25569733
1100089;10;Alcántara;-6,88754177;39,72044261
1100092;10;Alcollarín;-5,74011861;39,24407471
1100106;10;Alcuéscar;-6,22952976;39,18120757
1100113;10;Aldeacentenera;-5,62949879;39,52726878
1100128;10;Aldea del Cano;-6,31924726;39,28802899
1100134;10;La Aldea del Obispo;-5,91203013;39,56257272
1100149;10;Aldeanueva de la Vera;-5,69860869;40,13008193
1100152;10;Aldeanueva del Camino;-5,92688369;40,26017589
1100165;10;Aldehuela de Jerte;-6,23792328;40,01018979
1100171;10;Alía;-5,21711245;39,44932584
1100187;10;Aliseda;-6,69127661;39,42083991
1100190;10;Almaraz;-5,67829933;39,81453225
1100204;10;Almoharín;-6,04384237;39,17658695
1100211;10;Arroyo de la Luz;-6,58507863;39,48397105
1100226;10;Arroyomolinos de la Vera;-5,85544297;40,05287948
1100232;10;Arroyomolinos;-6,16330401;39,18507241
1100247;10;Baños de Montemayor;-5,85726408;40,31782584
1100250;10;Barrado;-5,88070097;40,08425782
1100263;10;Belvís de Monroy;-5,61087668;39,81981726
1100279;10;Benquerencia;-6,08414255;39,31021011
1100285;10;Berrocalejo;-5,35009676;39,81998009
1100298;10;Berzocana;-5,4612046;39,43795626
1100302;10;Bohonal de Ibor;-5,48586744;39,78422374
1100319;10;Botija;-6,07396749;39,34315065
1100324;10;Brozas;-6,77961532;39,61177998
1100330;10;Cabañas del Castillo;-5,51012737;39,5471337
1100345;10;Cabezabellosa;-6,00304387;40,13682935
1100358;10;Cabezuela del Valle;-5,80658855;40,19403446
1100361;10;Cabrero;-5,89185511;40,11309209
1100377;10;Cáceres;-6,37121092;39,47316762
1100383;10;Cachorrilla;-6,66911905;39,9157402
1100396;10;Cadalso;-6,53833256;40,23776908
1100400;10;Calzadilla;-6,53012165;40,06176832
1100417;10;Caminomorisco;-6,28986363;40,32793731
1100422;10;Campillo de Deleitosa;-5,57499772;39,70351791
1100438;10;Campo Lugar;-5,7699942;39,19686356
1100443;10;Cañamero;-5,38743443;39,37891663
1100456;10;Cañaveral;-6,39426506;39,78989562
1100469;10;Carbajo;-7,19665132;39,60307762
1100475;10;Carcaboso;-6,21291772;40,0477656
1100481;10;Carrascalejo;-5,21795709;39,64538616
1100494;10;Casar de Cáceres;-6,41907994;39,56105799
1100507;10;Casar de Palomero;-6,25496726;40,29541682
1100514;10;Casares de las Hurdes;-6,28940438;40,44013149
1100529;10;Casas de Don Antonio;-6,29102988;39,23659178
1100535;10;Casas de Don Gómez;-6,60116209;40,00808627
1100540;10;Casas del Castañar;-5,90429188;40,1078806
1100553;10;Casas del Monte;-5,96052215;40,20223129
1100566;10;Casas de Millán;-6,32830066;39,82067123
1100572;10;Casas de Miravete;-5,74343671;39,72613391
1100588;10;Casatejada;-5,68410208;39,88644633
1100591;10;Casillas de Coria;-6,63611878;39,96596994
1100605;10;Castañar de Ibor;-5,4168078;39,62632759
1100612;10;Ceclavín;-6,77589786;39,82052552
1100627;10;Cedillo;-7,49656821;39,65073957
1100633;10;Cerezo;-6,22729921;40,23671255
1100648;10;Cilleros;-6,79284181;40,11290696
1100651;10;Collado de la Vera;-5,71985513;40,05663047
1100664;10;Conquista de la Sierra;-5,73531145;39,35126792
1100670;10;Coria;-6,53587444;39,98439349
1100686;10;Cuacos de Yuste;-5,72209693;40,10701253
1100699;10;La Cumbre;-5,97912549;39,40419145
1100703;10;Deleitosa;-5,64544145;39,64431514
1100710;10;Descargamaría;-6,48682271;40,30265202
1100725;10;Eljas;-6,84679231;40,2172117
1100731;10;Escurial;-5,88299867;39,16814835
1100759;10;Fresnedoso de Ibor;-5,50944423;39,68490075
1100762;10;Galisteo;-6,26621451;39,97611761
1100778;10;Garciaz;-5,62771273;39,41222362
1100784;10;La Garganta;-5,82372933;40,32917039
1100797;10;Garganta la Olla;-5,77586002;40,11190585
1100801;10;Gargantilla;-5,92021078;40,24909443
1100818;10;Gargüera;-5,93064225;40,06067465
1100823;10;Garrovillas de Alconétar;-6,55113144;39,71231772
1100839;10;Garvín;-5,34560129;39,71928183
1100844;10;Gata;-6,59645;40,237758
1100857;10;El Gordo;-5,34321674;39,86607216
1100860;10;La Granja;-5,9922186;40,23884998
1100876;10;Guadalupe;-5,32717225;39,4528782
1100882;10;Guijo de Coria;-6,46329468;40,10036389
1100895;10;Guijo de Galisteo;-6,41033201;40,0929664
1100909;10;Guijo de Granadilla;-6,16075206;40,19424006
1100916;10;Guijo de Santa Bárbara;-5,65374902;40,15520596
1100921;10;Herguijuela;-5,75922414;39,37450434
1100937;10;Hernán-Pérez;-6,46413333;40,21122399
1100942;10;Herrera de Alcántara;-7,40613878;39,63887454
1100955;10;Herreruela;-6,9056061;39,4628823
1100968;10;Hervás;-5,85761997;40,27437444
1100974;10;Higuera de Albalat;-5,66699372;39,72446572
1100980;10;Hinojal;-6,3575802;39,71195394
1100993;10;Holguera;-6,3508624;39,89893914
1101007;10;Hoyos;-6,72138948;40,17118403
1101014;10;Huélaga;-6,61569771;40,05557151
1101029;10;Ibahernando;-5,91711422;39,32378767
1101035;10;Jaraicejo;-5,81315486;39,66703734
1101040;10;Jaraíz de la Vera;-5,75717418;40,05999042
1101053;10;Jarandilla de la Vera;-5,66089589;40,12567659
1101066;10;Jarilla;-6,00128739;40,17141182
1101072;10;Jerte;-5,7521115;40,22192454
1101088;10;Ladrillar;-6,2247752;40,46539384
1101091;10;Logrosán;-5,49355964;39,33814956
1101105;10;Losar de la Vera;-5,60300604;40,1209758
1101112;10;Madrigal de la Vera;-5,36862095;40,14834948
1101127;10;Madrigalejo;-5,62731902;39,1390243
1101133;10;Madroñera;-5,75407594;39,42627266
1101148;10;Majadas;-5,74576862;39,9422575
1101151;10;Malpartida de Cáceres;-6,50531337;39,44558366
1101164;10;Malpartida de Plasencia;-6,04349788;39,98017624
1101170;10;Marchagaz;-6,27541286;40,26730164
1101186;10;Mata de Alcántara;-6,81950981;39,71847238
1101199;10;Membrío;-7,05403643;39,5265375
1101203;10;Mesas de Ibor;-5,54560625;39,75483957
1101210;10;Miajadas;-5,90828392;39,15267325
1101225;10;Millanes;-5,58023147;39,8487716
1101231;10;Mirabel;-6,23426622;39,86095751
1101246;10;Mohedas de Granadilla;-6,20261794;40,26893229
1101259;10;Monroy;-6,21224699;39,63844112
1101262;10;Montánchez;-6,15300652;39,22592827
1101278;10;Montehermoso;-6,3495995;40,08875423
1101284;10;Moraleja;-6,66083079;40,06822938
1101297;10;Morcillo;-6,39721206;40,01832933
1101301;10;Navaconcejo;-5,83164628;40,17831826
1101318;10;Navalmoral de la Mata;-5,54043075;39,89106221
1101323;10;Navalvillar de Ibor;-5,4136899;39,58554627
1101339;10;Navas del Madroño;-6,65012165;39,62407821
1101344;10;Navezuelas;-5,43922555;39,51088764
1101357;10;Nuñomoral;-6,24440097;40,40908172
1101360;10;Oliva de Plasencia;-6,08604846;40,11356707
1101376;10;Palomero;-6,27543481;40,24742256
1101382;10;Pasarón de la Vera;-5,82156739;40,0506023
1101395;10;Pedroso de Acim;-6,41225928;39,82382782
1101409;10;Peraleda de la Mata;-5,45981782;39,85269461
1101416;10;Peraleda de San Román;-5,38655929;39,74094151
1101421;10;Perales del Puerto;-6,68167957;40,15416302
1101437;10;Pescueza;-6,64597787;39,91747075
1101442;10;La Pesga;-6,1753871;40,3261696
1101455;10;Piedras Albas;-6,92696342;39,78535165
1101468;10;Pinofranqueado;-6,33388426;40,30214552
1101474;10;Piornal;-5,84748728;40,11651612
1101480;10;Plasencia;-6,09268229;40,02940535
1101493;10;Plasenzuela;-6,04718241;39,38053371
1101506;10;Portaje;-6,56205909;39,91717764
1101513;10;Portezuelo;-6,47410703;39,81239081
1101528;10;Pozuelo de Zarzón;-6,41585886;40,14802904
1101534;10;Puerto de Santa Cruz;-5,85896353;39,31647537
1101549;10;Rebollar;-5,89906628;40,15356243
1101552;10;Riolobos;-6,30338782;39,92046353
1101565;10;Robledillo de Gata;-6,47065195;40,32234148
1101571;10;Robledillo de la Vera;-5,58820375;40,10102195
1101587;10;Robledillo de Trujillo;-5,97998516;39,26961147
1101590;10;Robledollano;-5,50785139;39,60990178
1101604;10;Romangordo;-5,70145635;39,74182943
1101611;10;Ruanes;-6,01296968;39,32811405
1101626;10;Salorino;-7,01011795;39,4780705
1101632;10;Salvatierra de Santiago;-6,0351334;39,30152998
1101647;10;San Martín de Trevejo;-6,79633493;40,21282052
1101650;10;Santa Ana;-5,98996134;39,30905563
1101663;10;Santa Cruz de la Sierra;-5,84628111;39,33632622
1101679;10;Santa Cruz de Paniagua;-6,34090725;40,19138759
1101685;10;Santa Marta de Magasca;-6,09888199;39,51149269
1101698;10;Santiago de Alcántara;-7,24144902;39,6075218
1101702;10;Santiago del Campo;-6,36293793;39,62881998
1101719;10;Santibáñez el Alto;-6,54804735;40,18645055
1101724;10;Santibáñez el Bajo;-6,22076277;40,17697087
1101730;10;Saucedilla;-5,67439193;39,85142139
1101745;10;Segura de Toro;-5,94866147;40,22480033
1101758;10;Serradilla;-6,14016108;39,83053587
1101761;10;Serrejón;-5,80375637;39,81600824
1101777;10;Sierra de Fuentes;-6,27420156;39,43708651
1101783;10;Talaván;-6,28258275;39,71847304
1101796;10;Talaveruela de la Vera;-5,51885972;40,12153173
1101800;10;Talayuela;-5,61019015;39,98348662
1101817;10;Tejeda de Tiétar;-5,86794508;40,02006174
1101822;10;Toril;-5,78047069;39,89694832
1101838;10;Tornavacas;-5,68847119;40,25437119
